timestep,reward,ep_len,wall_time
2968,9.0,9,3.50
2977,9.0,9,3.52
2986,9.0,9,3.56
2994,8.0,8,3.58
3003,9.0,9,3.59
3013,10.0,10,3.61
3022,9.0,9,3.63
3031,9.0,9,3.64
3041,10.0,10,3.66
3050,9.0,9,3.68
3060,10.0,10,3.69
3069,9.0,9,3.70
3078,9.0,9,3.71
3088,10.0,10,3.72
3097,9.0,9,3.74
3107,10.0,10,3.75
3118,11.0,11,3.76
3128,10.0,10,3.78
3136,8.0,8,3.79
3146,10.0,10,3.80
3156,10.0,10,3.81
3165,9.0,9,3.83
3175,10.0,10,3.84
3184,9.0,9,3.85
3194,10.0,10,3.87
3203,9.0,9,3.88
3212,9.0,9,3.89
3221,9.0,9,3.90
3231,10.0,10,3.92
3240,9.0,9,3.93
3249,9.0,9,3.94
3259,10.0,10,3.95
3267,8.0,8,3.97
3277,10.0,10,3.98
3287,10.0,10,3.99
3297,10.0,10,4.01
3307,10.0,10,4.03
3318,11.0,11,4.04
3328,10.0,10,4.06
3338,10.0,10,4.07
3348,10.0,10,4.09
3357,9.0,9,4.11
3367,10.0,10,4.12
3377,10.0,10,4.14
3388,11.0,11,4.15
3397,9.0,9,4.16
3407,10.0,10,4.19
3416,9.0,9,4.22
3424,8.0,8,4.24
3433,9.0,9,4.25
3442,9.0,9,4.27
3452,10.0,10,4.28
3461,9.0,9,4.30
3470,9.0,9,4.31
3481,11.0,11,4.35
3491,10.0,10,4.37
3500,9.0,9,4.39
3509,9.0,9,4.41
3520,11.0,11,4.42
3530,10.0,10,4.44
3539,9.0,9,4.45
3550,11.0,11,4.47
3559,9.0,9,4.48
3569,10.0,10,4.50
3578,9.0,9,4.51
3587,9.0,9,4.52
3596,9.0,9,4.53
3606,10.0,10,4.55
3614,8.0,8,4.56
3623,9.0,9,4.57
3632,9.0,9,4.58
3642,10.0,10,4.60
3652,10.0,10,4.62
3662,10.0,10,4.66
3671,9.0,9,4.67
3682,11.0,11,4.69
3692,10.0,10,4.71
3703,11.0,11,4.72
3711,8.0,8,4.73
3722,11.0,11,4.75
3733,11.0,11,4.77
3742,9.0,9,4.78
3751,9.0,9,4.79
3760,9.0,9,4.80
3770,10.0,10,4.82
3780,10.0,10,4.83
3789,9.0,9,4.85
3802,13.0,13,4.87
3812,10.0,10,4.90
3821,9.0,9,4.92
3831,10.0,10,4.94
3841,10.0,10,4.95
3850,9.0,9,4.97
3860,10.0,10,4.98
3870,10.0,10,4.99
3882,12.0,12,5.01
3892,10.0,10,5.03
3902,10.0,10,5.04
3912,10.0,10,5.06
3922,10.0,10,5.07
3931,9.0,9,5.09
3941,10.0,10,5.10
3950,9.0,9,5.12
3959,9.0,9,5.13
3969,10.0,10,5.15
3977,8.0,8,5.16
3986,9.0,9,5.17
3996,10.0,10,5.18
4004,8.0,8,5.19
4013,9.0,9,5.21
4023,10.0,10,5.22
4031,8.0,8,5.23
4040,9.0,9,5.25
4048,8.0,8,5.28
4058,10.0,10,5.30
4067,9.0,9,5.32
4076,9.0,9,5.33
4088,12.0,12,5.36
4097,9.0,9,5.37
4106,9.0,9,5.39
4115,9.0,9,5.40
4125,10.0,10,5.42
4135,10.0,10,5.43
4144,9.0,9,5.44
4155,11.0,11,5.46
4166,11.0,11,5.48
4175,9.0,9,5.49
4183,8.0,8,5.50
4193,10.0,10,5.52
4201,8.0,8,5.53
4210,9.0,9,5.54
4220,10.0,10,5.56
4230,10.0,10,5.57
4238,8.0,8,5.59
4248,10.0,10,5.60
4257,9.0,9,5.61
4267,10.0,10,5.63
4277,10.0,10,5.64
4286,9.0,9,5.66
4297,11.0,11,5.68
4306,9.0,9,5.71
4314,8.0,8,5.73
4323,9.0,9,5.75
4332,9.0,9,5.76
4342,10.0,10,5.78
4353,11.0,11,5.79
4362,9.0,9,5.81
4372,10.0,10,5.82
4382,10.0,10,5.84
4390,8.0,8,5.85
4399,9.0,9,5.86
4408,9.0,9,5.88
4417,9.0,9,5.89
4427,10.0,10,5.91
4439,12.0,12,5.92
4448,9.0,9,5.94
4456,8.0,8,5.95
4466,10.0,10,5.97
4476,10.0,10,6.00
4487,11.0,11,6.02
4496,9.0,9,6.04
4504,8.0,8,6.05
4513,9.0,9,6.07
4522,9.0,9,6.08
4531,9.0,9,6.09
4541,10.0,10,6.11
4549,8.0,8,6.12
4559,10.0,10,6.14
4568,9.0,9,6.15
4577,9.0,9,6.16
4587,10.0,10,6.18
4596,9.0,9,6.19
4606,10.0,10,6.21
4616,10.0,10,6.22
4626,10.0,10,6.23
4634,8.0,8,6.24
4644,10.0,10,6.26
4654,10.0,10,6.27
4662,8.0,8,6.28
4674,12.0,12,6.30
4683,9.0,9,6.32
4692,9.0,9,6.35
4702,10.0,10,6.37
4713,11.0,11,6.39
4723,10.0,10,6.41
4733,10.0,10,6.43
4742,9.0,9,6.44
4751,9.0,9,6.45
4760,9.0,9,6.47
4770,10.0,10,6.48
4783,13.0,13,6.50
4793,10.0,10,6.52
4802,9.0,9,6.53
4811,9.0,9,6.57
4820,9.0,9,6.59
4830,10.0,10,6.61
4839,9.0,9,6.62
4849,10.0,10,6.64
4859,10.0,10,6.65
4869,10.0,10,6.67
4878,9.0,9,6.68
4888,10.0,10,6.69
4901,13.0,13,6.72
4911,10.0,10,6.73
4919,8.0,8,6.74
4929,10.0,10,6.76
4939,10.0,10,6.77
4948,9.0,9,6.78
4957,9.0,9,6.80
4967,10.0,10,6.81
4977,10.0,10,6.84
4987,10.0,10,6.87
4998,11.0,11,6.89
5009,11.0,11,6.91
5022,13.0,13,6.93
5032,10.0,10,6.94
5042,10.0,10,6.96
5051,9.0,9,6.97
5061,10.0,10,6.99
5069,8.0,8,7.00
5079,10.0,10,7.03
5089,10.0,10,7.06
5100,11.0,11,7.08
5112,12.0,12,7.09
5122,10.0,10,7.11
5132,10.0,10,7.13
5143,11.0,11,7.14
5152,9.0,9,7.16
5161,9.0,9,7.17
5171,10.0,10,7.19
5181,10.0,10,7.20
5192,11.0,11,7.22
5201,9.0,9,7.23
5209,8.0,8,7.25
5219,10.0,10,7.26
5228,9.0,9,7.27
5238,10.0,10,7.31
5248,10.0,10,7.33
5258,10.0,10,7.35
5270,12.0,12,7.36
5280,10.0,10,7.38
5290,10.0,10,7.39
5300,10.0,10,7.41
5310,10.0,10,7.42
5320,10.0,10,7.44
5330,10.0,10,7.45
5340,10.0,10,7.47
5350,10.0,10,7.48
5359,9.0,9,7.50
5368,9.0,9,7.51
5378,10.0,10,7.53
5388,10.0,10,7.54
5397,9.0,9,7.55
5407,10.0,10,7.57
5417,10.0,10,7.61
5428,11.0,11,7.64
5436,8.0,8,7.66
5445,9.0,9,7.67
5456,11.0,11,7.68
5465,9.0,9,7.70
5475,10.0,10,7.71
5483,8.0,8,7.73
5493,10.0,10,7.74
5504,11.0,11,7.75
5512,8.0,8,7.76
5520,8.0,8,7.77
5530,10.0,10,7.79
5540,10.0,10,7.80
5550,10.0,10,7.82
5560,10.0,10,7.83
5570,10.0,10,7.84
5580,10.0,10,7.85
5589,9.0,9,7.87
5599,10.0,10,7.88
5609,10.0,10,7.90
5619,10.0,10,7.91
5632,13.0,13,7.94
5641,9.0,9,7.97
5650,9.0,9,7.98
5660,10.0,10,7.99
5670,10.0,10,8.02
5679,9.0,9,8.03
5691,12.0,12,8.05
5701,10.0,10,8.07
5712,11.0,11,8.08
5722,10.0,10,8.10
5731,9.0,9,8.11
5742,11.0,11,8.12
5751,9.0,9,8.14
5760,9.0,9,8.17
5770,10.0,10,8.19
5779,9.0,9,8.21
5789,10.0,10,8.22
5800,11.0,11,8.25
5812,12.0,12,8.26
5822,10.0,10,8.28
5832,10.0,10,8.29
5843,11.0,11,8.31
5852,9.0,9,8.32
5861,9.0,9,8.34
5871,10.0,10,8.35
5880,9.0,9,8.36
5890,10.0,10,8.38
5901,11.0,11,8.40
5910,9.0,9,8.41
5920,10.0,10,8.43
5929,9.0,9,8.44
5938,9.0,9,8.48
5947,9.0,9,8.49
5956,9.0,9,8.51
5966,10.0,10,8.52
5975,9.0,9,8.54
5985,10.0,10,8.56
5994,9.0,9,8.57
6004,10.0,10,8.59
6013,9.0,9,8.60
6022,9.0,9,8.62
6030,8.0,8,8.63
6041,11.0,11,8.65
6050,9.0,9,8.66
6060,10.0,10,8.68
6070,10.0,10,8.69
6080,10.0,10,8.71
6091,11.0,11,8.72
6099,8.0,8,8.74
6108,9.0,9,8.75
6121,13.0,13,8.77
6131,10.0,10,8.78
6141,10.0,10,8.80
6151,10.0,10,8.81
6161,10.0,10,8.86
6171,10.0,10,8.87
6181,10.0,10,8.90
6190,9.0,9,8.91
6199,9.0,9,8.92
6210,11.0,11,8.94
6218,8.0,8,8.95
6226,8.0,8,8.97
6236,10.0,10,8.98
6246,10.0,10,9.00
6255,9.0,9,9.01
6267,12.0,12,9.03
6277,10.0,10,9.04
6288,11.0,11,9.05
6298,10.0,10,9.07
6309,11.0,11,9.08
6319,10.0,10,9.09
6329,10.0,10,9.11
6339,10.0,10,9.12
6350,11.0,11,9.14
6358,8.0,8,9.15
6368,10.0,10,9.16
6378,10.0,10,9.18
6388,10.0,10,9.19
6396,8.0,8,9.23
6405,9.0,9,9.25
6415,10.0,10,9.27
6425,10.0,10,9.28
6433,8.0,8,9.29
6442,9.0,9,9.31
6452,10.0,10,9.32
6462,10.0,10,9.34
6472,10.0,10,9.38
6483,11.0,11,9.40
6492,9.0,9,9.41
6501,9.0,9,9.43
6512,11.0,11,9.45
6522,10.0,10,9.46
6532,10.0,10,9.48
6541,9.0,9,9.49
6550,9.0,9,9.50
6559,9.0,9,9.51
6568,9.0,9,9.53
6578,10.0,10,9.54
6586,8.0,8,9.56
6597,11.0,11,9.57
6606,9.0,9,9.59
6617,11.0,11,9.60
6625,8.0,8,9.61
6634,9.0,9,9.66
6644,10.0,10,9.68
6653,9.0,9,9.70
6661,8.0,8,9.71
6671,10.0,10,9.72
6682,11.0,11,9.74
6690,8.0,8,9.75
6700,10.0,10,9.76
6711,11.0,11,9.78
6720,9.0,9,9.80
6728,8.0,8,9.81
6738,10.0,10,9.82
6751,13.0,13,9.84
6760,9.0,9,9.85
6768,8.0,8,9.87
6776,8.0,8,9.88
6787,11.0,11,9.89
6797,10.0,10,9.91
6807,10.0,10,9.92
6817,10.0,10,9.94
6828,11.0,11,9.95
6838,10.0,10,9.96
6850,12.0,12,9.98
6860,10.0,10,9.99
6869,9.0,9,10.01
6880,11.0,11,10.02
6889,9.0,9,10.06
6898,9.0,9,10.08
6908,10.0,10,10.09
6919,11.0,11,10.11
6929,10.0,10,10.13
6939,10.0,10,10.14
6949,10.0,10,10.16
6959,10.0,10,10.17
6967,8.0,8,10.18
6978,11.0,11,10.20
6988,10.0,10,10.21
6997,9.0,9,10.23
7007,10.0,10,10.25
7018,11.0,11,10.26
7027,9.0,9,10.27
7036,9.0,9,10.29
7045,9.0,9,10.33
7054,9.0,9,10.35
7063,9.0,9,10.37
7072,9.0,9,10.39
7082,10.0,10,10.41
7091,9.0,9,10.42
7100,9.0,9,10.44
7110,10.0,10,10.46
7120,10.0,10,10.47
7129,9.0,9,10.49
7138,9.0,9,10.50
7147,9.0,9,10.54
7157,10.0,10,10.57
7166,9.0,9,10.58
7176,10.0,10,10.60
7186,10.0,10,10.62
7197,11.0,11,10.64
7207,10.0,10,10.65
7217,10.0,10,10.67
7227,10.0,10,10.69
7238,11.0,11,10.73
7247,9.0,9,10.75
7257,10.0,10,10.77
7266,9.0,9,10.78
7275,9.0,9,10.79
7285,10.0,10,10.81
7295,10.0,10,10.83
7305,10.0,10,10.85
7314,9.0,9,10.86
7324,10.0,10,10.87
7333,9.0,9,10.89
7341,8.0,8,10.90
7350,9.0,9,10.91
7360,10.0,10,10.94
7370,10.0,10,10.97
7380,10.0,10,11.00
7389,9.0,9,11.01
7400,11.0,11,11.03
7410,10.0,10,11.04
7419,9.0,9,11.06
7428,9.0,9,11.07
7439,11.0,11,11.09
7448,9.0,9,11.10
7458,10.0,10,11.12
7467,9.0,9,11.13
7476,9.0,9,11.14
7486,10.0,10,11.16
7496,10.0,10,11.17
7506,10.0,10,11.19
7515,9.0,9,11.20
7524,9.0,9,11.21
7534,10.0,10,11.23
7543,9.0,9,11.24
7553,10.0,10,11.26
7562,9.0,9,11.27
7571,9.0,9,11.28
7580,9.0,9,11.30
7590,10.0,10,11.33
7601,11.0,11,11.35
7610,9.0,9,11.37
7621,11.0,11,11.39
7632,11.0,11,11.40
7641,9.0,9,11.42
7649,8.0,8,11.43
7659,10.0,10,11.44
7669,10.0,10,11.46
7678,9.0,9,11.48
7686,8.0,8,11.51
7696,10.0,10,11.52
7705,9.0,9,11.54
7715,10.0,10,11.55
7725,10.0,10,11.57
7735,10.0,10,11.58
7745,10.0,10,11.60
7756,11.0,11,11.61
7764,8.0,8,11.62
7774,10.0,10,11.64
7784,10.0,10,11.66
7793,9.0,9,11.67
7803,10.0,10,11.68
7813,10.0,10,11.70
7822,9.0,9,11.71
7832,10.0,10,11.72
7841,9.0,9,11.73
7851,10.0,10,11.75
7861,10.0,10,11.76
7870,9.0,9,11.77
7880,10.0,10,11.78
7890,10.0,10,11.80
7901,11.0,11,11.81
7911,10.0,10,11.82
7919,8.0,8,11.84
7929,10.0,10,11.85
7939,10.0,10,11.86
7948,9.0,9,11.88
7958,10.0,10,11.89
7968,10.0,10,11.90
7978,10.0,10,11.93
7988,10.0,10,11.96
7998,10.0,10,11.98
8007,9.0,9,11.99
8019,12.0,12,12.01
8029,10.0,10,12.03
8039,10.0,10,12.04
8048,9.0,9,12.05
8057,9.0,9,12.07
8068,11.0,11,12.08
8076,8.0,8,12.09
8086,10.0,10,12.11
8097,11.0,11,12.13
8106,9.0,9,12.14
8115,9.0,9,12.15
8125,10.0,10,12.16
8134,9.0,9,12.17
8144,10.0,10,12.19
8154,10.0,10,12.21
8164,10.0,10,12.22
8174,10.0,10,12.24
8183,9.0,9,12.25
8192,9.0,9,12.29
8201,9.0,9,12.31
8210,9.0,9,12.32
8219,9.0,9,12.34
8229,10.0,10,12.36
8238,9.0,9,12.37
8247,9.0,9,12.38
8255,8.0,8,12.39
8265,10.0,10,12.41
8275,10.0,10,12.42
8286,11.0,11,12.44
8296,10.0,10,12.45
8306,10.0,10,12.47
8316,10.0,10,12.48
8324,8.0,8,12.50
8333,9.0,9,12.51
8342,9.0,9,12.54
8352,10.0,10,12.57
8363,11.0,11,12.59
8372,9.0,9,12.60
8382,10.0,10,12.62
8391,9.0,9,12.63
8400,9.0,9,12.64
8409,9.0,9,12.66
8418,9.0,9,12.68
8428,10.0,10,12.69
8438,10.0,10,12.71
8449,11.0,11,12.72
8459,10.0,10,12.74
8468,9.0,9,12.75
8477,9.0,9,12.76
8486,9.0,9,12.78
8495,9.0,9,12.79
8505,10.0,10,12.80
8515,10.0,10,12.82
8523,8.0,8,12.84
8533,10.0,10,12.87
8543,10.0,10,12.89
8552,9.0,9,12.91
8561,9.0,9,12.92
8571,10.0,10,12.94
8580,9.0,9,12.95
8591,11.0,11,12.96
8600,9.0,9,12.98
8611,11.0,11,13.00
8619,8.0,8,13.01
8628,9.0,9,13.02
8637,9.0,9,13.04
8647,10.0,10,13.05
8655,8.0,8,13.07
8665,10.0,10,13.08
8674,9.0,9,13.09
8683,9.0,9,13.12
8693,10.0,10,13.15
8701,8.0,8,13.16
8710,9.0,9,13.18
8719,9.0,9,13.19
8729,10.0,10,13.21
8739,10.0,10,13.22
8747,8.0,8,13.24
8755,8.0,8,13.25
8765,10.0,10,13.27
8773,8.0,8,13.28
8781,8.0,8,13.29
8789,8.0,8,13.30
8798,9.0,9,13.32
8809,11.0,11,13.33
8817,8.0,8,13.37
8827,10.0,10,13.39
8837,10.0,10,13.41
8845,8.0,8,13.42
8853,8.0,8,13.43
8862,9.0,9,13.45
8872,10.0,10,13.46
8881,9.0,9,13.48
8890,9.0,9,13.49
8899,9.0,9,13.51
8909,10.0,10,13.52
8919,10.0,10,13.54
8927,8.0,8,13.57
8936,9.0,9,13.59
8945,9.0,9,13.61
8954,9.0,9,13.62
8962,8.0,8,13.63
8972,10.0,10,13.65
8981,9.0,9,13.67
8990,9.0,9,13.68
9000,10.0,10,13.69
9008,8.0,8,13.71
9017,9.0,9,13.72
9029,12.0,12,13.74
9039,10.0,10,13.75
9048,9.0,9,13.77
9058,10.0,10,13.78
9066,8.0,8,13.79
9074,8.0,8,13.81
9083,9.0,9,13.82
9092,9.0,9,13.83
9101,9.0,9,13.85
9111,10.0,10,13.86
9121,10.0,10,13.87
9130,9.0,9,13.89
9140,10.0,10,13.90
9149,9.0,9,13.92
9159,10.0,10,13.93
9169,10.0,10,13.95
9179,10.0,10,13.97
9189,10.0,10,14.00
9199,10.0,10,14.02
9209,10.0,10,14.03
9219,10.0,10,14.05
9228,9.0,9,14.06
9238,10.0,10,14.08
9248,10.0,10,14.09
9257,9.0,9,14.10
9268,11.0,11,14.12
9277,9.0,9,14.13
9287,10.0,10,14.15
9297,10.0,10,14.16
9307,10.0,10,14.17
9317,10.0,10,14.19
9327,10.0,10,14.21
9337,10.0,10,14.22
9347,10.0,10,14.24
9356,9.0,9,14.28
9365,9.0,9,14.29
9373,8.0,8,14.31
9382,9.0,9,14.32
9391,9.0,9,14.34
9401,10.0,10,14.36
9410,9.0,9,14.37
9420,10.0,10,14.38
9430,10.0,10,14.40
9438,8.0,8,14.41
9449,11.0,11,14.43
9458,9.0,9,14.45
9466,8.0,8,14.48
9475,9.0,9,14.50
9486,11.0,11,14.51
9496,10.0,10,14.53
9505,9.0,9,14.55
9516,11.0,11,14.56
9524,8.0,8,14.57
9533,9.0,9,14.58
9542,9.0,9,14.60
9552,10.0,10,14.61
9561,9.0,9,14.62
9571,10.0,10,14.64
9580,9.0,9,14.65
9590,10.0,10,14.67
9599,9.0,9,14.68
9609,10.0,10,14.70
9619,10.0,10,14.71
9628,9.0,9,14.72
9637,9.0,9,14.74
9647,10.0,10,14.75
9657,10.0,10,14.79
9665,8.0,8,14.81
9673,8.0,8,14.82
9681,8.0,8,14.84
9691,10.0,10,14.85
9701,10.0,10,14.87
9709,8.0,8,14.88
9721,12.0,12,14.90
9732,11.0,11,14.91
9742,10.0,10,14.93
9751,9.0,9,14.94
9761,10.0,10,14.97
9773,12.0,12,15.00
9782,9.0,9,15.02
9791,9.0,9,15.03
9799,8.0,8,15.04
9809,10.0,10,15.06
9818,9.0,9,15.08
9828,10.0,10,15.09
9838,10.0,10,15.11
9847,9.0,9,15.12
9857,10.0,10,15.14
9866,9.0,9,15.15
9877,11.0,11,15.17
9887,10.0,10,15.20
9897,10.0,10,15.23
9907,10.0,10,15.24
9918,11.0,11,15.25
9928,10.0,10,15.27
9937,9.0,9,15.28
9946,9.0,9,15.30
9956,10.0,10,15.31
9965,9.0,9,15.33
9975,10.0,10,15.34
9983,8.0,8,15.37
9991,8.0,8,15.40
10000,9.0,9,15.41
10012,12.0,12,15.43
10021,9.0,9,15.44
10029,8.0,8,15.46
10037,8.0,8,15.47
10047,10.0,10,15.48
10056,9.0,9,15.52
10065,9.0,9,15.54
10075,10.0,10,15.55
10085,10.0,10,15.57
10094,9.0,9,15.58
10108,14.0,14,15.60
10117,9.0,9,15.62
10126,9.0,9,15.63
10138,12.0,12,15.65
10148,10.0,10,15.67
10158,10.0,10,15.68
10168,10.0,10,15.69
10177,9.0,9,15.71
10187,10.0,10,15.72
10196,9.0,9,15.73
10207,11.0,11,15.76
10217,10.0,10,15.77
10227,10.0,10,15.79
10238,11.0,11,15.80
10248,10.0,10,15.84
10259,11.0,11,15.86
10268,9.0,9,15.88
10279,11.0,11,15.89
10288,9.0,9,15.91
10297,9.0,9,15.92
10305,8.0,8,15.93
10314,9.0,9,15.94
10323,9.0,9,15.96
10335,12.0,12,15.97
10344,9.0,9,15.98
10355,11.0,11,16.00
10365,10.0,10,16.02
10375,10.0,10,16.03
10385,10.0,10,16.05
10396,11.0,11,16.06
10408,12.0,12,16.08
10418,10.0,10,16.09
10428,10.0,10,16.10
10437,9.0,9,16.12
10451,14.0,14,16.13
10461,10.0,10,16.15
10469,8.0,8,16.16
10479,10.0,10,16.17
10487,8.0,8,16.18
10496,9.0,9,16.19
10505,9.0,9,16.21
10515,10.0,10,16.22
10524,9.0,9,16.23
10533,9.0,9,16.25
10542,9.0,9,16.29
10553,11.0,11,16.31
10561,8.0,8,16.33
10571,10.0,10,16.34
10580,9.0,9,16.35
10588,8.0,8,16.36
10598,10.0,10,16.38
10608,10.0,10,16.39
10618,10.0,10,16.41
10628,10.0,10,16.42
10636,8.0,8,16.43
10644,8.0,8,16.45
10654,10.0,10,16.49
10664,10.0,10,16.51
10673,9.0,9,16.53
10685,12.0,12,16.54
10694,9.0,9,16.56
10705,11.0,11,16.57
10714,9.0,9,16.59
10724,10.0,10,16.60
10733,9.0,9,16.61
10743,10.0,10,16.63
10752,9.0,9,16.64
10762,10.0,10,16.66
10770,8.0,8,16.67
10780,10.0,10,16.69
10790,10.0,10,16.70
10799,9.0,9,16.72
10807,8.0,8,16.73
10816,9.0,9,16.74
10826,10.0,10,16.75
10835,9.0,9,16.76
10846,11.0,11,16.78
10855,9.0,9,16.79
10865,10.0,10,16.80
10875,10.0,10,16.82
10884,9.0,9,16.83
10892,8.0,8,16.84
10902,10.0,10,16.86
10911,9.0,9,16.87
10921,10.0,10,16.91
10930,9.0,9,16.93
10940,10.0,10,16.94
10950,10.0,10,16.96
10961,11.0,11,16.97
10972,11.0,11,16.99
10983,11.0,11,17.01
10993,10.0,10,17.03
11003,10.0,10,17.04
11013,10.0,10,17.06
11023,10.0,10,17.07
11033,10.0,10,17.08
11043,10.0,10,17.10
11053,10.0,10,17.11
