timestep,reward,ep_len,wall_time
15360,-110.029014,105,23.53
15364,-101.157845,114,23.53
15392,-81.967547,121,23.55
15704,-196.615163,85,23.83
15808,-422.414918,104,23.94
15840,-422.500199,126,23.96
15948,-81.590121,61,24.06
16004,-143.0882,161,24.10
16276,-248.59914,117,24.35
16296,-125.245131,87,24.37
16368,0.467309,132,24.42
16420,-170.62524,104,34.44
16592,-88.561152,74,34.61
16632,-307.845727,89,34.65
16716,-116.865948,87,34.73
16864,-303.313644,111,34.85
16936,-115.177841,86,34.96
16960,-86.708562,82,34.97
17000,-83.694877,71,35.00
17212,-71.248616,69,35.20
17260,-314.069269,99,35.25
17376,-117.773333,104,35.34
17388,-109.019541,97,35.35
17552,-314.648222,85,35.50
17592,-132.134004,83,35.53
17780,-353.240224,98,35.72
17900,-65.281496,87,35.82
17936,-426.646519,140,35.85
18052,-80.343482,115,35.95
18096,-204.867898,79,35.98
18196,-98.701975,74,36.08
18408,-271.46183,118,36.26
18476,-132.864913,106,36.34
18524,-121.537989,107,36.38
18564,-181.411475,92,36.41
18740,-114.897865,83,36.56
18824,-135.675654,87,36.65
18976,-74.040479,113,36.78
18992,-149.762815,107,36.79
19236,-181.260545,124,37.01
19272,-158.424216,70,37.03
19332,-236.238167,89,37.09
19336,-95.749652,128,37.10
19508,-99.840763,68,37.25
19604,-95.038789,67,37.33
19804,-61.010146,74,37.49
19804,-77.015808,133,37.49
19824,-144.908868,123,37.51
19972,-115.900616,92,37.64
20224,-73.978344,63,37.88
20248,-168.015286,111,37.90
20352,-45.03799,137,37.98
20368,-152.217006,136,38.00
20544,-118.428483,80,38.14
20672,-139.7887,106,38.27
20696,-91.362225,82,38.29
20848,-43.881499,124,38.42
21004,-185.850206,115,38.56
21028,-44.459148,83,38.58
21056,-127.457044,96,38.61
21176,-57.339147,82,38.71
21404,-99.41093,100,38.91
21408,-121.055631,95,38.91
21448,-97.991201,68,38.96
21524,-158.758683,117,39.01
21676,-58.817868,67,39.16
21760,-120.661903,89,39.23
21812,-421.076589,91,39.27
21948,-60.003617,106,39.41
22040,-148.278137,91,39.48
22100,-98.699472,85,39.55
22132,-117.398756,80,39.58
22344,-107.878582,76,39.75
22456,-195.495573,127,39.84
22592,-410.439161,115,39.99
22664,-94.438147,141,40.05
22760,-221.240151,104,40.13
22892,-124.695459,75,40.23
22920,-93.172686,116,40.25
23072,-92.381282,102,40.40
23288,-115.827126,132,40.57
23328,-302.018065,109,40.60
23464,-141.96445,98,40.74
23500,-107.450481,145,40.77
23604,-273.233174,79,40.84
23792,-176.930778,116,41.01
23840,-107.632182,85,41.06
23912,-91.474446,112,41.12
24116,-128.024502,81,41.27
24216,-23.189636,94,41.39
24228,-70.107127,156,41.40
24404,-77.429454,72,41.56
24448,-176.452059,134,41.60
24540,-69.019506,81,41.68
24692,-86.692158,72,51.65
24752,-188.718524,131,51.71
25008,-159.428292,79,51.95
25040,-154.376371,148,51.98
25092,-22.559345,138,52.05
25148,-156.703485,99,52.09
25316,-100.464407,77,52.23
25420,-75.093129,95,52.34
25452,-104.599391,90,52.37
25728,-76.976575,103,52.62
25764,-24.908755,154,52.65
25840,-140.76473,97,52.71
25932,-181.412782,128,52.80
26160,-73.702245,108,53.00
26176,-137.254494,103,53.02
26304,-87.960979,93,53.13
26444,-182.366055,151,53.27
26516,-153.076132,85,53.32
26840,-13.882487,170,53.62
26844,-293.709484,100,53.62
26928,-77.838739,103,53.70
27004,-363.760045,175,53.76
27316,-67.177341,78,54.05
27448,-158.572313,130,54.19
27488,-363.318645,162,54.22
27524,-85.143283,170,54.25
27580,-103.411298,66,54.30
27816,-70.614767,82,54.51
27924,-152.521049,119,54.61
28084,-83.614986,126,54.75
28196,-80.541743,95,54.85
28248,-130.831977,81,54.90
28316,-204.269344,198,54.96
28488,-59.756757,101,55.12
28564,-94.959169,79,55.18
28624,-78.289335,77,55.23
28644,-111.015344,112,55.25
28964,-152.512344,85,55.53
28964,-181.621955,100,55.53
28992,-25.231709,126,55.55
29184,-5.176147,135,55.73
29320,-91.623953,89,55.85
29420,-230.490755,114,55.93
29712,-162.620288,132,56.20
29804,-227.219907,121,56.30
29900,-123.99163,120,56.38
29948,-179.986912,239,56.43
30068,-148.217004,89,56.52
30260,-85.915887,90,56.70
30272,-54.716378,117,56.72
30336,-144.503927,97,56.77
30532,-315.138919,116,56.95
30552,-22.718988,73,56.97
30624,-62.729557,88,57.03
30696,-39.882787,90,57.09
30908,-73.55759,94,57.28
31072,-133.242314,130,57.43
31100,-37.475061,119,57.45
31388,-130.843316,79,57.72
31424,-106.722888,182,57.77
31560,-124.98968,163,57.88
31740,-79.822518,160,58.03
31748,-164.231898,81,58.04
31836,-110.573574,112,58.11
31964,-175.159964,101,58.25
32124,-196.54794,94,58.40
32220,-141.578508,120,58.47
32284,-80.400359,80,58.52
32292,-103.862752,114,58.54
32452,-125.692284,82,58.66
32528,-85.354536,77,58.75
32676,-120.938271,96,58.87
32724,-83.616239,68,58.91
32736,-148.098431,113,58.92
