timestep,reward,ep_len,wall_time
5416,27.0,27,3.63
5460,14.0,14,3.65
5472,26.0,26,3.66
5500,45.0,45,3.68
5540,31.0,31,3.70
5592,30.0,30,3.73
5640,25.0,25,3.76
5652,38.0,38,3.77
5692,58.0,58,3.80
5700,27.0,27,3.80
5720,20.0,20,3.81
5740,22.0,22,3.83
5748,14.0,14,3.83
5800,13.0,13,3.86
5828,32.0,32,3.88
5880,20.0,20,3.92
5888,37.0,37,3.92
5936,14.0,14,3.95
5964,19.0,19,3.97
5988,40.0,40,3.99
6004,10.0,10,4.00
6016,74.0,74,4.00
6028,23.0,23,4.01
6036,12.0,12,4.02
6056,10.0,10,4.03
6080,19.0,19,4.04
6120,23.0,23,4.07
6148,17.0,17,4.08
6184,32.0,32,4.11
6192,18.0,18,4.11
6208,15.0,15,4.12
6252,54.0,54,4.14
6264,14.0,14,4.15
6268,21.0,21,4.15
6304,13.0,13,4.17
6340,37.0,37,4.20
6352,12.0,12,4.20
6356,22.0,22,4.21
6412,18.0,18,4.24
6428,41.0,41,4.25
6432,19.0,19,4.25
6440,22.0,22,4.26
6492,20.0,20,4.29
6536,27.0,27,4.32
6564,33.0,33,4.34
6564,31.0,31,4.34
6640,19.0,19,4.39
6664,43.0,43,4.40
6668,26.0,26,4.41
6716,12.0,12,4.44
6728,16.0,16,4.44
6764,57.0,57,4.47
6776,15.0,15,4.48
6784,14.0,14,4.48
6800,40.0,40,4.49
6816,13.0,13,4.50
6868,17.0,17,4.53
6872,22.0,22,4.54
6876,15.0,15,4.54
6924,12.0,12,4.57
6928,15.0,15,4.57
6940,17.0,17,4.58
6988,16.0,16,4.61
7004,19.0,19,4.62
7012,18.0,18,4.62
7048,9.0,9,4.65
7092,11.0,11,4.67
7144,92.0,92,4.70
7144,13.0,13,4.70
7164,40.0,40,4.72
7188,50.0,50,4.73
7204,15.0,15,4.74
7292,22.0,22,4.80
7296,38.0,38,4.80
7324,34.0,34,4.82
7348,46.0,46,4.83
7412,16.0,16,4.87
7416,23.0,23,4.87
7452,39.0,39,4.90
7452,9.0,9,4.90
7488,19.0,19,4.92
7496,11.0,11,4.92
7504,13.0,13,4.93
7544,14.0,14,4.95
7560,16.0,16,4.96
7588,21.0,21,4.98
7600,77.0,77,4.99
7624,16.0,16,5.00
7632,11.0,11,5.01
7664,30.0,30,5.02
7692,17.0,17,5.04
7700,9.0,9,5.05
7704,26.0,26,5.05
7756,16.0,16,5.08
7792,23.0,23,5.10
7796,23.0,23,5.10
7868,28.0,28,5.14
7876,61.0,61,5.15
7892,25.0,25,5.16
7912,11.0,11,5.17
7916,10.0,10,5.17
7964,13.0,13,5.20
7964,18.0,18,5.20
7980,16.0,16,5.21
8004,10.0,10,5.23
8044,20.0,20,5.25
8044,16.0,16,5.25
8056,13.0,13,5.26
8104,15.0,15,5.29
8116,18.0,18,5.30
8136,85.0,85,5.31
8196,15.0,15,12.83
8196,35.0,35,12.83
8216,28.0,28,12.84
8252,14.0,14,12.87
8280,16.0,16,12.88
8284,22.0,22,12.89
8284,42.0,42,12.89
8292,10.0,10,12.89
8352,18.0,18,12.93
8368,21.0,21,12.94
8424,18.0,18,12.98
8432,37.0,37,12.98
8456,41.0,41,13.00
8484,15.0,15,13.02
8488,30.0,30,13.02
8560,32.0,32,13.06
8636,45.0,45,13.11
8636,37.0,37,13.11
8668,27.0,27,13.13
8696,15.0,15,13.14
8708,10.0,10,13.15
8712,19.0,19,13.15
8736,63.0,63,13.17
8760,16.0,16,13.18
8800,23.0,23,13.20
8804,23.0,23,13.20
8876,18.0,18,13.25
8876,29.0,29,13.25
8968,42.0,42,13.31
9020,36.0,36,13.33
9068,83.0,83,13.36
9084,52.0,52,13.37
9140,43.0,43,13.41
9180,40.0,40,13.43
9188,12.0,12,13.44
9220,10.0,10,13.46
9260,48.0,48,13.48
9292,26.0,26,13.50
9304,21.0,21,13.51
9360,17.0,17,13.54
9372,72.0,72,13.55
9420,29.0,29,13.58
9436,44.0,44,13.59
9476,14.0,14,13.61
9488,32.0,32,13.62
9512,35.0,35,13.64
9596,21.0,21,13.69
9604,32.0,32,13.69
9668,18.0,18,13.73
9676,18.0,18,13.74
9712,11.0,11,13.76
9720,58.0,58,13.76
9732,74.0,74,13.77
9744,17.0,17,13.78
9780,12.0,12,13.80
9828,29.0,29,13.83
9876,39.0,39,13.87
9916,43.0,43,13.89
9960,33.0,33,13.92
9964,22.0,22,13.92
10020,60.0,60,13.96
10084,16.0,16,14.00
10128,53.0,53,14.03
10132,12.0,12,14.03
10156,48.0,48,14.05
10176,11.0,11,14.06
10216,10.0,10,14.08
10256,74.0,74,14.10
10260,33.0,33,14.11
10328,28.0,28,14.15
10352,24.0,24,14.16
10372,54.0,54,14.17
10372,28.0,28,14.17
10416,22.0,22,14.20
10436,16.0,16,14.21
10460,11.0,11,14.23
10476,26.0,26,14.24
10484,33.0,33,14.24
10504,17.0,17,14.25
10524,16.0,16,14.27
10536,15.0,15,14.27
10572,17.0,17,14.29
10640,26.0,26,14.34
10648,41.0,41,14.34
10688,12.0,12,14.37
10704,45.0,45,14.38
10744,43.0,43,14.40
10772,31.0,31,14.42
10788,25.0,25,14.43
10800,24.0,24,14.44
10820,12.0,12,14.45
10872,13.0,13,14.48
10912,28.0,28,14.51
11000,22.0,22,14.56
11004,54.0,54,14.57
11004,33.0,33,14.57
11044,11.0,11,14.59
11064,80.0,80,14.61
11092,22.0,22,14.62
11112,12.0,12,14.64
11152,27.0,27,14.66
11160,39.0,39,14.67
11268,39.0,39,14.74
11352,48.0,48,14.79
11376,27.0,27,14.81
11508,104.0,104,14.89
11508,89.0,89,14.89
11556,45.0,45,14.92
11576,17.0,17,14.93
11604,12.0,12,14.95
11608,25.0,25,14.95
11684,83.0,83,15.00
11696,30.0,30,15.01
11704,24.0,24,15.01
11868,66.0,66,15.11
11932,16.0,16,15.15
11940,59.0,59,15.15
12008,78.0,78,15.19
12052,28.0,28,15.21
12076,36.0,36,15.23
12108,14.0,14,15.25
12192,127.0,127,15.30
12200,48.0,48,15.30
12228,38.0,38,15.32
12228,30.0,30,15.32
12308,20.0,20,15.37
12320,23.0,23,15.38
12368,44.0,44,15.40
12452,63.0,63,15.46
12516,16.0,16,15.50
12524,39.0,39,15.51
12616,25.0,25,15.57
12624,79.0,79,15.57
12668,87.0,87,15.60
12828,51.0,51,15.70
12828,53.0,53,15.70
12848,81.0,81,15.71
12868,50.0,50,15.73
12904,9.0,9,15.75
12960,14.0,14,15.78
12988,35.0,35,15.80
13008,45.0,45,15.82
13064,14.0,14,15.85
13088,32.0,32,15.87
13092,26.0,26,15.87
13136,18.0,18,15.90
13156,17.0,17,15.91
13180,88.0,88,15.93
13220,21.0,21,15.96
13252,40.0,40,15.98
13252,18.0,18,15.98
13288,17.0,17,16.00
13296,35.0,35,16.01
13344,14.0,14,16.04
13352,25.0,25,16.04
13364,28.0,28,16.05
13412,17.0,17,16.08
13416,13.0,13,16.08
13436,21.0,21,16.09
13448,9.0,9,16.10
13504,17.0,17,16.13
13508,23.0,23,16.13
13532,21.0,21,16.15
13572,16.0,16,16.17
13604,25.0,25,16.19
13628,83.0,83,16.20
13632,25.0,25,16.20
13652,12.0,12,16.22
13676,26.0,26,16.23
13712,20.0,20,16.25
13716,16.0,16,16.26
13928,75.0,75,16.40
13928,53.0,53,16.40
13964,9.0,9,16.42
13976,75.0,75,16.43
13976,66.0,66,16.43
13996,17.0,17,16.44
14044,17.0,17,16.48
14048,21.0,21,16.48
14064,17.0,17,16.49
14108,33.0,33,16.52
14132,17.0,17,16.54
14176,32.0,32,16.57
14200,17.0,17,16.58
14244,34.0,34,16.61
14292,62.0,62,16.64
14300,25.0,25,16.65
14324,37.0,37,16.66
14344,25.0,25,16.67
14356,14.0,14,16.68
14416,15.0,15,16.71
14456,41.0,41,16.74
14492,42.0,42,16.76
14544,22.0,22,16.79
14544,50.0,50,16.79
14560,36.0,36,16.80
14572,20.0,20,16.81
14588,11.0,11,16.82
14616,18.0,18,16.84
14628,14.0,14,16.84
14656,17.0,17,16.86
14664,26.0,26,16.87
14680,16.0,16,16.88
14732,13.0,13,16.91
14752,31.0,31,16.92
14788,14.0,14,16.94
14796,33.0,33,16.95
14884,24.0,24,17.00
14900,61.0,61,17.01
14904,38.0,38,17.01
14932,34.0,34,17.05
14948,16.0,16,17.07
14972,18.0,18,17.09
15016,21.0,21,17.12
15088,46.0,46,17.16
15092,30.0,30,17.16
15100,21.0,21,17.17
15120,43.0,43,17.18
15152,16.0,16,17.20
15188,24.0,24,17.22
15224,26.0,26,17.24
15232,20.0,20,17.25
15268,11.0,11,17.27
15320,22.0,22,17.30
15348,40.0,40,17.32
15348,62.0,62,17.32
15368,12.0,12,17.33
15460,48.0,48,17.39
15492,31.0,31,17.41
15508,12.0,12,17.42
15544,49.0,49,17.45
15572,56.0,56,17.47
15620,28.0,28,17.50
15700,52.0,52,17.54
15748,12.0,12,17.57
15768,49.0,49,17.59
15796,12.0,12,17.60
15844,75.0,75,17.63
15876,27.0,27,17.65
15936,35.0,35,17.69
15960,85.0,85,17.71
15992,37.0,37,17.73
