timestep,reward,ep_len,wall_time
14108,9.0,9,22.11
14117,9.0,9,22.15
14127,10.0,10,22.17
14135,8.0,8,22.19
14145,10.0,10,22.20
14155,10.0,10,22.22
14165,10.0,10,22.23
14175,10.0,10,22.25
14186,11.0,11,22.26
14196,10.0,10,22.27
14204,8.0,8,22.28
14212,8.0,8,22.31
14222,10.0,10,22.39
14232,10.0,10,22.42
14242,10.0,10,22.44
14252,10.0,10,22.45
14262,10.0,10,22.47
14271,9.0,9,22.48
14280,9.0,9,22.50
14290,10.0,10,22.56
14300,10.0,10,22.59
14309,9.0,9,22.61
14318,9.0,9,22.63
14327,9.0,9,22.64
14336,9.0,9,22.66
14345,9.0,9,22.68
14353,8.0,8,22.69
14363,10.0,10,22.71
14373,10.0,10,22.73
14383,10.0,10,22.76
14393,10.0,10,22.80
14403,10.0,10,22.83
14412,9.0,9,22.85
14420,8.0,8,22.87
14429,9.0,9,22.89
14439,10.0,10,22.90
14449,10.0,10,22.93
14459,10.0,10,22.96
14470,11.0,11,23.00
14482,12.0,12,23.03
14491,9.0,9,23.05
14501,10.0,10,23.07
14511,10.0,10,23.08
14522,11.0,11,23.11
14532,10.0,10,23.12
14540,8.0,8,23.14
14549,9.0,9,23.16
14559,10.0,10,23.18
14568,9.0,9,23.22
14578,10.0,10,23.25
14588,10.0,10,23.27
14596,8.0,8,23.28
14605,9.0,9,23.30
14614,9.0,9,23.31
14623,9.0,9,23.32
14633,10.0,10,23.34
14643,10.0,10,23.39
14652,9.0,9,23.40
14660,8.0,8,23.42
14669,9.0,9,23.44
14678,9.0,9,23.45
14687,9.0,9,23.46
14698,11.0,11,23.48
14707,9.0,9,23.49
14715,8.0,8,23.50
14729,14.0,14,23.52
14739,10.0,10,23.53
14748,9.0,9,23.54
14758,10.0,10,23.56
14767,9.0,9,23.57
14777,10.0,10,23.60
14787,10.0,10,23.63
14796,9.0,9,23.65
14804,8.0,8,23.67
14813,9.0,9,23.68
14822,9.0,9,23.70
14831,9.0,9,23.71
14841,10.0,10,23.73
14850,9.0,9,23.74
14859,9.0,9,23.75
14868,9.0,9,23.76
14878,10.0,10,23.78
14887,9.0,9,23.79
14896,9.0,9,23.80
14906,10.0,10,23.83
14916,10.0,10,23.84
14924,8.0,8,23.85
14932,8.0,8,23.86
14941,9.0,9,23.88
14950,9.0,9,23.89
14960,10.0,10,23.90
14970,10.0,10,23.91
14980,10.0,10,23.93
14990,10.0,10,23.94
14999,9.0,9,23.96
15008,9.0,9,23.99
15016,8.0,8,24.00
15027,11.0,11,24.02
15036,9.0,9,24.03
15047,11.0,11,24.05
15058,11.0,11,24.07
15068,10.0,10,24.09
15079,11.0,11,24.10
15089,10.0,10,24.12
15098,9.0,9,24.14
15107,9.0,9,24.15
15117,10.0,10,24.16
15128,11.0,11,24.17
15136,8.0,8,24.19
15146,10.0,10,24.20
15155,9.0,9,24.23
15163,8.0,8,24.25
15174,11.0,11,24.28
15183,9.0,9,24.30
15193,10.0,10,24.31
15203,10.0,10,24.32
15212,9.0,9,24.34
15222,10.0,10,24.35
15230,8.0,8,24.36
15240,10.0,10,24.37
15248,8.0,8,24.39
15257,9.0,9,24.40
15266,9.0,9,24.41
15277,11.0,11,24.43
15288,11.0,11,24.44
15298,10.0,10,24.48
15308,10.0,10,24.50
15318,10.0,10,24.53
15328,10.0,10,24.54
15336,8.0,8,24.56
15347,11.0,11,24.57
15357,10.0,10,24.59
15367,10.0,10,24.60
15376,9.0,9,24.61
15387,11.0,11,24.63
15398,11.0,11,24.66
15409,11.0,11,24.69
15417,8.0,8,24.71
15425,8.0,8,24.72
15435,10.0,10,24.73
15445,10.0,10,24.75
15455,10.0,10,24.76
15463,8.0,8,24.77
15473,10.0,10,24.79
15484,11.0,11,24.80
15493,9.0,9,24.82
15503,10.0,10,24.83
15515,12.0,12,24.84
15525,10.0,10,24.86
15536,11.0,11,24.87
15547,11.0,11,24.91
15557,10.0,10,24.94
15566,9.0,9,24.96
15577,11.0,11,24.97
15586,9.0,9,24.98
15596,10.0,10,25.00
15606,10.0,10,25.01
15616,10.0,10,25.02
15627,11.0,11,25.04
15637,10.0,10,25.07
15648,11.0,11,25.10
15658,10.0,10,25.12
15667,9.0,9,25.13
15678,11.0,11,25.15
15687,9.0,9,25.17
15696,9.0,9,25.18
15706,10.0,10,25.19
15716,10.0,10,25.21
15727,11.0,11,25.22
15740,13.0,13,25.24
15750,10.0,10,25.25
15760,10.0,10,25.27
15769,9.0,9,25.28
15780,11.0,11,25.31
15790,10.0,10,25.34
15799,9.0,9,25.35
15809,10.0,10,25.38
15819,10.0,10,25.39
15828,9.0,9,25.41
15838,10.0,10,25.42
15847,9.0,9,25.44
15855,8.0,8,25.45
15864,9.0,9,25.46
15873,9.0,9,25.48
15884,11.0,11,25.49
15893,9.0,9,25.51
15903,10.0,10,25.52
15914,11.0,11,25.54
15924,10.0,10,25.55
15932,8.0,8,25.56
15943,11.0,11,25.58
15954,11.0,11,25.60
15963,9.0,9,25.61
15972,9.0,9,25.62
15983,11.0,11,25.64
15992,9.0,9,25.65
16002,10.0,10,25.67
16011,9.0,9,25.68
16020,9.0,9,25.69
16031,11.0,11,25.70
16040,9.0,9,25.72
16049,9.0,9,25.74
16059,10.0,10,25.77
16069,10.0,10,25.78
16079,10.0,10,25.80
16090,11.0,11,25.82
16099,9.0,9,25.83
16109,10.0,10,25.84
16119,10.0,10,25.86
16128,9.0,9,25.88
16139,11.0,11,25.90
16152,13.0,13,25.91
16162,10.0,10,25.93
16170,8.0,8,25.94
16181,11.0,11,25.96
16190,9.0,9,25.97
16201,11.0,11,25.99
16211,10.0,10,26.00
16222,11.0,11,26.04
16230,8.0,8,26.06
16239,9.0,9,26.08
16248,9.0,9,26.09
16258,10.0,10,26.11
16267,9.0,9,26.12
16275,8.0,8,26.13
16284,9.0,9,26.14
16294,10.0,10,26.16
16305,11.0,11,26.17
16315,10.0,10,26.19
16325,10.0,10,26.20
16334,9.0,9,26.21
16343,9.0,9,26.23
16353,10.0,10,26.27
16364,11.0,11,26.29
16374,10.0,10,26.31
16385,11.0,11,26.33
16395,10.0,10,26.34
16405,10.0,10,26.36
16413,8.0,8,26.37
16422,9.0,9,26.38
16430,8.0,8,26.40
16441,11.0,11,26.43
16449,8.0,8,26.45
16457,8.0,8,26.46
16467,10.0,10,26.48
16476,9.0,9,26.49
16485,9.0,9,26.51
16496,11.0,11,26.52
16507,11.0,11,26.54
16518,11.0,11,26.56
16528,10.0,10,26.57
16538,10.0,10,26.58
16549,11.0,11,26.60
16558,9.0,9,26.61
16566,8.0,8,26.63
16577,11.0,11,26.64
16586,9.0,9,26.67
16596,10.0,10,26.69
16607,11.0,11,26.71
16617,10.0,10,26.74
16628,11.0,11,26.75
16639,11.0,11,26.77
16649,10.0,10,26.79
16659,10.0,10,26.80
16671,12.0,12,26.82
16680,9.0,9,26.83
16691,11.0,11,26.85
16702,11.0,11,26.86
16713,11.0,11,26.88
16724,11.0,11,26.89
16733,9.0,9,26.91
16741,8.0,8,26.92
16751,10.0,10,26.93
16759,8.0,8,26.94
16768,9.0,9,26.96
16777,9.0,9,26.97
16787,10.0,10,26.98
16797,10.0,10,27.00
16809,12.0,12,27.01
16817,8.0,8,27.02
16825,8.0,8,27.04
16835,10.0,10,27.07
16846,11.0,11,27.09
16856,10.0,10,27.10
16866,10.0,10,27.12
16876,10.0,10,27.13
16884,8.0,8,27.15
16892,8.0,8,27.16
16902,10.0,10,27.18
16911,9.0,9,27.20
16920,9.0,9,27.21
16929,9.0,9,27.23
16938,9.0,9,27.24
16949,11.0,11,27.26
16958,9.0,9,27.27
16967,9.0,9,27.28
16978,11.0,11,27.30
16988,10.0,10,27.31
16997,9.0,9,27.33
17006,9.0,9,27.34
17017,11.0,11,27.36
17027,10.0,10,27.37
17036,9.0,9,27.38
17044,8.0,8,27.39
17053,9.0,9,27.41
17063,10.0,10,27.42
17072,9.0,9,27.43
17082,10.0,10,27.44
17092,10.0,10,27.46
17102,10.0,10,27.47
17112,10.0,10,27.49
17121,9.0,9,27.52
17131,10.0,10,27.54
17140,9.0,9,27.55
17150,10.0,10,27.57
17161,11.0,11,27.58
17171,10.0,10,27.60
17182,11.0,11,27.61
17190,8.0,8,27.64
17200,10.0,10,27.65
17211,11.0,11,27.67
17220,9.0,9,27.68
17232,12.0,12,27.70
17242,10.0,10,27.72
17252,10.0,10,27.73
17263,11.0,11,27.75
17273,10.0,10,27.76
17284,11.0,11,27.81
17295,11.0,11,27.84
17304,9.0,9,27.85
17314,10.0,10,27.87
17325,11.0,11,27.88
17335,10.0,10,27.90
17345,10.0,10,27.91
17355,10.0,10,27.92
17364,9.0,9,27.94
17373,9.0,9,27.95
17383,10.0,10,27.96
17392,9.0,9,27.97
17402,10.0,10,27.99
17411,9.0,9,28.02
17422,11.0,11,28.05
17430,8.0,8,28.06
17439,9.0,9,28.08
17449,10.0,10,28.10
17459,10.0,10,28.12
17468,9.0,9,28.13
17479,11.0,11,28.15
17488,9.0,9,28.16
17499,11.0,11,28.18
17509,10.0,10,28.20
17520,11.0,11,28.24
17531,11.0,11,28.26
17541,10.0,10,28.28
17550,9.0,9,28.29
17560,10.0,10,28.30
17570,10.0,10,28.32
17579,9.0,9,28.33
17589,10.0,10,28.35
17598,9.0,9,28.36
17607,9.0,9,28.37
17619,12.0,12,28.39
17628,9.0,9,28.40
17639,11.0,11,28.41
17650,11.0,11,28.43
17659,9.0,9,28.46
17669,10.0,10,28.49
17679,10.0,10,28.51
17689,10.0,10,28.53
17700,11.0,11,28.54
17711,11.0,11,28.56
17720,9.0,9,28.57
17729,9.0,9,28.59
17738,9.0,9,28.60
17749,11.0,11,28.61
17760,11.0,11,28.65
17768,8.0,8,28.67
17778,10.0,10,28.69
17792,14.0,14,28.71
17800,8.0,8,28.72
17810,10.0,10,28.74
17822,12.0,12,28.75
17833,11.0,11,28.77
17844,11.0,11,28.78
17854,10.0,10,28.80
17864,10.0,10,28.81
17873,9.0,9,28.82
17883,10.0,10,28.83
17893,10.0,10,28.85
17902,9.0,9,28.89
17912,10.0,10,28.91
17923,11.0,11,28.93
17934,11.0,11,28.95
17945,11.0,11,28.97
17956,11.0,11,28.98
17965,9.0,9,29.00
17974,9.0,9,29.01
17986,12.0,12,29.03
17995,9.0,9,29.04
18005,10.0,10,29.06
18015,10.0,10,29.07
18023,8.0,8,29.08
18032,9.0,9,29.09
18042,10.0,10,29.11
18052,10.0,10,29.12
18061,9.0,9,29.14
18070,9.0,9,29.15
18081,11.0,11,29.16
18091,10.0,10,29.18
18100,9.0,9,29.19
18112,12.0,12,29.20
18121,9.0,9,29.22
18131,10.0,10,29.23
18140,9.0,9,29.24
18149,9.0,9,29.28
18160,11.0,11,29.30
18169,9.0,9,29.31
18180,11.0,11,29.33
18191,11.0,11,29.34
18201,10.0,10,29.36
18211,10.0,10,29.38
18221,10.0,10,29.40
18231,10.0,10,29.41
18240,9.0,9,29.43
18250,10.0,10,29.44
18261,11.0,11,29.46
18271,10.0,10,29.47
18281,10.0,10,29.49
18291,10.0,10,29.50
18300,9.0,9,29.52
18311,11.0,11,29.56
18320,9.0,9,29.57
18331,11.0,11,29.59
18341,10.0,10,29.61
18350,9.0,9,29.62
18362,12.0,12,29.64
18373,11.0,11,29.66
18383,10.0,10,29.67
18394,11.0,11,29.68
18404,10.0,10,29.70
18415,11.0,11,29.71
18426,11.0,11,29.73
18437,11.0,11,29.74
18447,10.0,10,29.76
18458,11.0,11,29.77
18470,12.0,12,29.83
18481,11.0,11,29.85
18491,10.0,10,29.87
18501,10.0,10,29.88
18512,11.0,11,29.90
18522,10.0,10,29.91
18533,11.0,11,29.93
18545,12.0,12,29.95
18556,11.0,11,29.96
18567,11.0,11,29.98
18577,10.0,10,29.99
18587,10.0,10,30.01
18597,10.0,10,30.02
18607,10.0,10,30.03
18617,10.0,10,30.05
18629,12.0,12,30.07
18643,14.0,14,30.08
18654,11.0,11,30.10
18663,9.0,9,30.11
18675,12.0,12,30.13
18685,10.0,10,30.15
18697,12.0,12,30.16
18706,9.0,9,30.17
18716,10.0,10,30.20
18727,11.0,11,30.23
18739,12.0,12,30.24
18750,11.0,11,30.26
18762,12.0,12,30.28
18772,10.0,10,30.29
18784,12.0,12,30.31
18794,10.0,10,30.33
18806,12.0,12,30.35
18815,9.0,9,30.37
18825,10.0,10,30.38
18835,10.0,10,30.40
18845,10.0,10,30.42
18854,9.0,9,30.43
18864,10.0,10,30.44
18874,10.0,10,30.46
18883,9.0,9,30.47
18892,9.0,9,30.49
18901,9.0,9,30.50
18911,10.0,10,30.51
18921,10.0,10,30.53
18931,10.0,10,30.54
18941,10.0,10,30.55
18950,9.0,9,30.56
18962,12.0,12,30.58
18973,11.0,11,30.60
18985,12.0,12,30.61
18995,10.0,10,30.63
19006,11.0,11,30.65
19016,10.0,10,30.66
19026,10.0,10,30.67
19036,10.0,10,30.68
19045,9.0,9,30.70
19056,11.0,11,30.74
19065,9.0,9,30.76
19077,12.0,12,30.77
19089,12.0,12,30.79
19103,14.0,14,30.81
19113,10.0,10,30.83
19125,12.0,12,30.85
19137,12.0,12,30.88
19148,11.0,11,30.89
19160,12.0,12,30.91
19172,12.0,12,30.92
19184,12.0,12,30.94
19198,14.0,14,30.96
19209,11.0,11,30.98
19219,10.0,10,30.99
19229,10.0,10,31.03
19240,11.0,11,31.05
19250,10.0,10,31.07
19260,10.0,10,31.09
19271,11.0,11,31.11
19281,10.0,10,31.12
19290,9.0,9,31.13
19299,9.0,9,31.14
19310,11.0,11,31.16
19325,15.0,15,31.18
19335,10.0,10,31.19
19348,13.0,13,31.21
19360,12.0,12,31.23
19373,13.0,13,31.26
19386,13.0,13,31.29
19401,15.0,15,31.33
19417,16.0,16,31.36
19429,12.0,12,31.38
19443,14.0,14,31.40
19453,10.0,10,31.41
19464,11.0,11,31.43
19475,11.0,11,31.47
19488,13.0,13,31.49
19499,11.0,11,31.51
19510,11.0,11,31.53
19520,10.0,10,31.55
19530,10.0,10,31.56
19543,13.0,13,31.58
19554,11.0,11,31.59
19566,12.0,12,31.61
19577,11.0,11,31.63
19588,11.0,11,31.64
19599,11.0,11,31.66
19610,11.0,11,31.67
19620,10.0,10,31.69
19630,10.0,10,31.73
19640,10.0,10,31.75
19653,13.0,13,31.78
19664,11.0,11,31.79
19674,10.0,10,31.81
19685,11.0,11,31.83
19698,13.0,13,31.84
19707,9.0,9,31.85
19717,10.0,10,31.87
19726,9.0,9,31.91
19739,13.0,13,31.93
19750,11.0,11,31.94
19761,11.0,11,31.97
19774,13.0,13,31.99
19786,12.0,12,32.01
19796,10.0,10,32.02
19807,11.0,11,32.03
19817,10.0,10,32.05
19829,12.0,12,32.07
19840,11.0,11,32.08
19850,10.0,10,32.09
19863,13.0,13,32.11
19876,13.0,13,32.13
19886,10.0,10,32.16
19897,11.0,11,32.19
19910,13.0,13,32.22
19921,11.0,11,32.24
19932,11.0,11,32.25
19942,10.0,10,32.27
19954,12.0,12,32.29
19967,13.0,13,32.30
19978,11.0,11,32.32
19991,13.0,13,32.33
