timestep,reward,ep_len,wall_time
17072,136.0,136,33.38
17124,13.0,13,33.42
17128,49.0,49,33.42
17180,14.0,14,33.46
17192,85.0,85,33.48
17272,23.0,23,33.54
17416,87.0,87,33.64
17604,83.0,83,33.80
17628,125.0,125,33.82
17652,59.0,59,33.84
17756,26.0,26,33.90
17788,149.0,149,33.92
17840,13.0,13,33.95
17952,49.0,49,34.05
18048,111.0,111,34.13
18068,110.0,110,34.15
18076,31.0,31,34.15
18088,62.0,62,34.16
18104,14.0,14,34.17
18172,17.0,17,34.22
18232,39.0,39,34.26
18240,43.0,43,34.27
18320,20.0,20,34.34
18384,53.0,53,34.39
18456,92.0,92,34.45
18512,70.0,70,34.49
18596,35.0,35,34.55
18752,108.0,108,34.69
18876,31.0,31,34.79
18948,109.0,109,34.83
18964,145.0,145,34.85
19012,16.0,16,34.88
19152,35.0,35,35.00
19156,140.0,140,35.01
19284,33.0,33,35.11
19328,113.0,113,35.14
19432,26.0,26,35.23
19604,80.0,80,35.37
19664,127.0,127,35.42
19696,66.0,66,35.44
19716,28.0,28,35.45
19792,32.0,32,35.50
19808,28.0,28,35.53
19832,29.0,29,35.55
19964,250.0,250,35.66
20068,69.0,69,35.74
20084,30.0,30,35.75
20148,16.0,16,35.79
20184,29.0,29,35.82
20184,88.0,88,35.82
20248,110.0,110,35.88
20256,18.0,18,35.89
20324,35.0,35,35.94
20424,69.0,69,36.02
20452,32.0,32,36.04
20464,54.0,54,36.05
20476,55.0,55,36.06
20504,13.0,13,36.08
20532,27.0,27,36.10
20580,29.0,29,36.13
20616,35.0,35,36.19
20644,16.0,16,36.20
20696,13.0,13,36.24
20752,14.0,14,36.29
20764,65.0,65,36.30
20780,41.0,41,36.31
20836,76.0,76,36.35
20936,46.0,46,36.42
20952,29.0,29,36.43
20984,55.0,55,36.47
21052,29.0,29,36.53
21068,72.0,72,36.54
21164,28.0,28,36.62
21380,99.0,99,36.79
21380,54.0,54,36.79
21424,118.0,118,36.82
21512,111.0,111,36.89
21528,37.0,37,36.90
21608,20.0,20,36.96
21668,72.0,72,37.00
21900,58.0,58,37.20
21900,119.0,119,37.20
22000,122.0,122,37.28
22020,103.0,103,37.29
22048,37.0,37,37.31
22204,46.0,46,37.44
22264,54.0,54,37.48
22360,90.0,90,37.57
22396,48.0,48,37.59
22408,127.0,127,37.60
22604,52.0,52,37.76
22688,82.0,82,37.83
22748,121.0,121,37.88
22816,32.0,32,37.93
22836,107.0,107,37.94
22952,51.0,51,38.05
23116,128.0,128,38.17
23120,76.0,76,38.18
23204,21.0,21,38.23
23264,37.0,37,38.27
23312,27.0,27,38.31
23392,110.0,110,38.39
23452,47.0,47,38.43
23552,25.0,25,38.51
23556,41.0,41,38.52
23616,76.0,76,38.56
23672,29.0,29,38.60
23696,20.0,20,38.61
23728,14.0,14,38.64
23836,250.0,250,38.74
23860,77.0,77,38.75
23884,39.0,39,38.78
23960,31.0,31,38.83
23996,34.0,34,38.86
24116,105.0,105,38.95
24120,40.0,40,38.97
24224,27.0,27,39.06
24268,11.0,11,39.10
24288,73.0,73,39.12
24436,138.0,138,39.22
24564,69.0,69,39.33
