timestep,reward,ep_len,wall_time
4536,10.0,10,2.99
4544,29.0,29,2.99
4576,44.0,44,3.01
4592,14.0,14,3.02
4604,15.0,15,3.03
4632,14.0,14,3.05
4664,15.0,15,3.06
4676,21.0,21,3.07
4760,21.0,21,3.12
4768,26.0,26,3.12
4772,67.0,67,3.13
4792,40.0,40,3.14
4840,18.0,18,3.17
4888,29.0,29,3.19
4896,26.0,26,3.20
4916,39.0,39,3.21
4948,13.0,13,3.23
4956,17.0,17,3.23
4984,17.0,17,3.25
5012,43.0,43,3.27
5012,16.0,16,3.27
5064,27.0,27,3.30
5072,15.0,15,3.31
5084,18.0,18,3.31
5124,35.0,35,3.34
5128,11.0,11,3.34
5148,21.0,21,3.35
5164,10.0,10,3.36
5184,28.0,28,3.38
5204,19.0,19,3.39
5212,16.0,16,3.39
5240,19.0,19,3.41
5284,18.0,18,3.43
5308,26.0,26,3.45
5312,32.0,32,3.45
5320,20.0,20,3.45
5324,10.0,10,3.46
5368,14.0,14,3.48
5404,20.0,20,3.51
5416,27.0,27,3.51
5460,14.0,14,3.54
5472,26.0,26,3.54
5500,45.0,45,3.56
5540,31.0,31,3.58
5592,30.0,30,3.62
5640,25.0,25,3.64
5652,38.0,38,3.65
5692,58.0,58,3.68
5700,27.0,27,3.68
5720,20.0,20,3.70
5740,22.0,22,3.71
5748,14.0,14,3.72
5800,13.0,13,3.75
5828,32.0,32,3.77
5880,20.0,20,3.80
5888,37.0,37,3.80
5936,14.0,14,3.83
5964,19.0,19,3.85
5988,40.0,40,3.87
6004,10.0,10,3.88
6016,74.0,74,3.89
6028,23.0,23,3.89
6036,12.0,12,3.90
6056,10.0,10,3.91
6080,19.0,19,3.93
6120,23.0,23,3.95
6148,17.0,17,3.97
6184,32.0,32,3.99
6192,18.0,18,3.99
6208,15.0,15,4.00
6252,54.0,54,4.03
6264,14.0,14,4.03
6268,21.0,21,4.04
6304,13.0,13,4.06
6340,37.0,37,4.08
6352,12.0,12,4.08
6356,22.0,22,4.09
6412,18.0,18,4.12
6428,41.0,41,4.13
6432,19.0,19,4.13
6440,22.0,22,4.14
6492,20.0,20,4.17
6536,27.0,27,4.20
6564,33.0,33,4.21
6564,31.0,31,4.21
6640,19.0,19,4.26
6664,43.0,43,4.28
6668,26.0,26,4.28
6716,12.0,12,4.31
6728,16.0,16,4.32
6764,57.0,57,4.34
6776,15.0,15,4.35
6784,14.0,14,4.35
6800,40.0,40,4.36
6816,13.0,13,4.37
6868,17.0,17,4.40
6872,22.0,22,4.41
6876,15.0,15,4.41
6924,12.0,12,4.44
6928,15.0,15,4.45
6940,17.0,17,4.47
6988,16.0,16,4.52
7004,19.0,19,4.53
7012,18.0,18,4.54
7048,9.0,9,4.56
7092,11.0,11,4.59
7144,92.0,92,4.62
7144,13.0,13,4.62
7164,40.0,40,4.63
7188,50.0,50,4.65
7204,15.0,15,4.66
7292,22.0,22,4.72
7296,38.0,38,4.72
7324,34.0,34,4.74
7348,46.0,46,4.75
7412,16.0,16,4.79
7416,23.0,23,4.79
7452,39.0,39,4.81
7452,9.0,9,4.81
7488,19.0,19,4.84
7496,11.0,11,4.84
7504,13.0,13,4.85
7544,14.0,14,4.87
7560,16.0,16,4.88
7588,21.0,21,4.90
7600,77.0,77,4.90
7624,16.0,16,4.92
7632,11.0,11,4.92
7664,30.0,30,4.94
7692,17.0,17,4.96
7700,9.0,9,4.96
7704,26.0,26,4.97
7756,16.0,16,5.00
7792,23.0,23,5.02
7796,23.0,23,5.02
7868,28.0,28,5.06
7876,61.0,61,5.07
7892,25.0,25,5.08
7912,11.0,11,5.09
7916,10.0,10,5.09
7964,13.0,13,5.12
7964,18.0,18,5.12
7980,16.0,16,5.13
8004,10.0,10,5.15
8044,20.0,20,5.17
8044,16.0,16,5.17
8056,13.0,13,5.18
8104,15.0,15,5.21
8116,18.0,18,5.22
8136,85.0,85,5.23
8196,15.0,15,12.39
8196,35.0,35,12.39
8216,28.0,28,12.40
8252,14.0,14,12.43
8280,16.0,16,12.45
8284,22.0,22,12.45
8284,42.0,42,12.45
8292,10.0,10,12.45
8352,18.0,18,12.49
8368,21.0,21,12.50
8424,18.0,18,12.53
8432,37.0,37,12.54
8456,41.0,41,12.55
8484,15.0,15,12.57
8488,30.0,30,12.58
8560,32.0,32,12.62
8636,45.0,45,12.67
8636,37.0,37,12.67
8668,27.0,27,12.69
8696,15.0,15,12.71
8708,10.0,10,12.72
8712,19.0,19,12.72
8736,63.0,63,12.74
8760,16.0,16,12.75
8800,23.0,23,12.78
8804,23.0,23,12.78
8876,18.0,18,12.83
8876,29.0,29,12.83
8968,42.0,42,12.89
9020,36.0,36,12.92
9068,83.0,83,12.95
9084,52.0,52,12.96
9140,43.0,43,12.99
9180,40.0,40,13.01
9188,12.0,12,13.02
9220,10.0,10,13.04
9260,48.0,48,13.06
9292,26.0,26,13.08
9304,21.0,21,13.08
9360,17.0,17,13.12
9372,72.0,72,13.13
9420,29.0,29,13.16
9436,44.0,44,13.17
9476,14.0,14,13.19
9488,32.0,32,13.20
9512,35.0,35,13.21
9596,21.0,21,13.26
9604,32.0,32,13.27
9668,18.0,18,13.31
9676,18.0,18,13.32
9712,11.0,11,13.34
9720,58.0,58,13.34
9732,74.0,74,13.35
9744,17.0,17,13.36
9780,12.0,12,13.38
9828,29.0,29,13.41
9876,39.0,39,13.44
9916,43.0,43,13.47
9960,33.0,33,13.50
9964,22.0,22,13.50
10020,60.0,60,13.54
10084,16.0,16,13.58
10128,53.0,53,13.61
10132,12.0,12,13.61
10156,48.0,48,13.62
10176,11.0,11,13.64
10216,10.0,10,13.66
10256,74.0,74,13.69
10260,33.0,33,13.69
10328,28.0,28,13.74
10352,24.0,24,13.76
10372,54.0,54,13.77
10372,28.0,28,13.77
10416,22.0,22,13.80
10436,16.0,16,13.81
10460,11.0,11,13.83
10476,26.0,26,13.84
10484,33.0,33,13.84
10504,17.0,17,13.86
10524,16.0,16,13.87
10536,15.0,15,13.88
10572,17.0,17,13.90
10640,26.0,26,13.95
10648,41.0,41,13.95
10688,12.0,12,13.97
10704,45.0,45,13.98
10744,43.0,43,14.01
10772,31.0,31,14.02
10788,25.0,25,14.03
10800,24.0,24,14.04
10820,12.0,12,14.05
10872,13.0,13,14.08
10912,28.0,28,14.11
11000,22.0,22,14.16
11004,54.0,54,14.17
11004,33.0,33,14.17
11044,11.0,11,14.19
11064,80.0,80,14.21
11092,22.0,22,14.22
11112,12.0,12,14.24
11152,27.0,27,14.26
11160,39.0,39,14.27
11268,39.0,39,14.34
11352,48.0,48,14.39
11376,27.0,27,14.41
11508,104.0,104,14.49
11508,89.0,89,14.49
11556,45.0,45,14.52
11576,17.0,17,14.53
11604,12.0,12,14.55
11608,25.0,25,14.55
11684,83.0,83,14.60
11696,30.0,30,14.61
11704,24.0,24,14.61
11868,66.0,66,14.72
11932,16.0,16,14.76
11940,59.0,59,14.76
12008,78.0,78,14.81
12052,28.0,28,14.83
12076,36.0,36,14.85
12108,14.0,14,14.87
12192,127.0,127,14.92
12200,48.0,48,14.93
12228,38.0,38,14.95
12228,30.0,30,14.95
12308,20.0,20,14.99
12320,23.0,23,15.00
12368,44.0,44,15.03
12452,63.0,63,15.08
12516,16.0,16,15.11
12524,39.0,39,15.12
12616,25.0,25,15.18
12624,79.0,79,15.19
12668,87.0,87,15.21
12828,51.0,51,15.31
12828,53.0,53,15.31
12848,81.0,81,15.33
12868,50.0,50,15.34
12904,9.0,9,15.36
12960,14.0,14,15.40
12988,35.0,35,15.42
13008,45.0,45,15.43
13064,14.0,14,15.46
13088,32.0,32,15.48
13092,26.0,26,15.48
13136,18.0,18,15.51
13156,17.0,17,15.52
13180,88.0,88,15.54
13220,21.0,21,15.56
13252,40.0,40,15.58
13252,18.0,18,15.58
13288,17.0,17,15.61
13296,35.0,35,15.61
13344,14.0,14,15.64
13352,25.0,25,15.65
13364,28.0,28,15.66
13412,17.0,17,15.69
13416,13.0,13,15.69
13436,21.0,21,15.70
13448,9.0,9,15.71
13504,17.0,17,15.75
13508,23.0,23,15.75
13532,21.0,21,15.76
13572,16.0,16,15.79
13604,25.0,25,15.81
13628,83.0,83,15.83
13632,25.0,25,15.83
13652,12.0,12,15.84
13676,26.0,26,15.86
13712,20.0,20,15.88
13716,16.0,16,15.88
13928,75.0,75,16.01
13928,53.0,53,16.01
13964,9.0,9,16.03
13976,75.0,75,16.04
13976,66.0,66,16.04
13996,17.0,17,16.05
14044,17.0,17,16.08
14048,21.0,21,16.08
14064,17.0,17,16.09
14108,33.0,33,16.12
14132,17.0,17,16.16
14176,32.0,32,16.20
14200,17.0,17,16.21
14244,34.0,34,16.24
14292,62.0,62,16.27
14300,25.0,25,16.28
14324,37.0,37,16.29
14344,25.0,25,16.31
14356,14.0,14,16.31
14416,15.0,15,16.35
14456,41.0,41,16.38
14492,42.0,42,16.40
14544,22.0,22,16.43
14544,50.0,50,16.43
14560,36.0,36,16.44
14572,20.0,20,16.45
14588,11.0,11,16.46
14616,18.0,18,16.48
14628,14.0,14,16.49
14656,17.0,17,16.50
14664,26.0,26,16.51
14680,16.0,16,16.52
14732,13.0,13,16.55
14752,31.0,31,16.56
14788,14.0,14,16.58
14796,33.0,33,16.59
14884,24.0,24,16.64
14900,61.0,61,16.65
14904,38.0,38,16.66
14932,34.0,34,16.67
14948,16.0,16,16.68
14972,18.0,18,16.70
15016,21.0,21,16.73
15088,46.0,46,16.77
15092,30.0,30,16.78
15100,21.0,21,16.78
15120,43.0,43,16.79
15152,16.0,16,16.81
15188,24.0,24,16.84
15224,26.0,26,16.86
15232,20.0,20,16.87
15268,11.0,11,16.89
15320,22.0,22,16.92
15348,40.0,40,16.94
15348,62.0,62,16.94
15368,12.0,12,16.95
15460,48.0,48,17.00
15492,31.0,31,17.02
15508,12.0,12,17.03
15544,49.0,49,17.05
15572,56.0,56,17.07
15620,28.0,28,17.09
15700,52.0,52,17.14
15748,12.0,12,17.17
15768,49.0,49,17.18
15796,12.0,12,17.20
15844,75.0,75,17.23
15876,27.0,27,17.25
15936,35.0,35,17.29
15960,85.0,85,17.30
15992,37.0,37,17.32
16068,48.0,48,17.37
16080,30.0,30,17.37
16128,48.0,48,17.40
16176,12.0,12,17.43
16200,52.0,52,17.45
16216,37.0,37,17.46
16312,24.0,24,17.52
16416,60.0,60,24.89
16428,87.0,87,24.90
16452,63.0,63,24.91
16632,45.0,45,25.02
16640,53.0,53,25.02
16784,118.0,118,25.11
16856,56.0,56,25.15
16872,114.0,114,25.16
17028,39.0,39,25.25
17144,72.0,72,25.32
17248,152.0,152,25.39
17252,27.0,27,25.39
17304,69.0,69,25.42
17332,137.0,137,25.44
17360,14.0,14,25.46
17492,40.0,40,25.54
17516,66.0,66,25.55
17584,56.0,56,25.59
17684,48.0,48,25.65
17760,61.0,61,25.70
17932,171.0,171,25.81
17980,74.0,74,25.84
18016,21.0,21,25.86
18104,86.0,86,25.91
18148,42.0,42,25.94
18200,13.0,13,25.97
18200,46.0,46,25.97
18236,33.0,33,25.99
18280,20.0,20,26.02
18400,204.0,204,26.09
18496,74.0,74,26.15
18620,96.0,96,26.23
18652,93.0,93,26.25
18660,65.0,65,26.26
18704,52.0,52,26.28
18720,17.0,17,26.30
18756,13.0,13,26.32
18832,19.0,19,26.37
18912,73.0,73,26.42
18984,66.0,66,26.47
19108,112.0,112,26.55
19220,77.0,77,26.62
19336,126.0,126,26.69
19400,104.0,104,26.73
19400,73.0,73,26.73
19524,47.0,47,26.81
19568,87.0,87,26.84
19764,49.0,49,26.96
19836,18.0,18,27.00
19880,89.0,89,27.03
19948,17.0,17,27.07
19952,138.0,138,27.07
19960,140.0,140,27.08
19964,32.0,32,27.08
20028,20.0,20,27.11
20164,51.0,51,27.20
20192,41.0,41,27.21
20220,64.0,64,27.23
20312,37.0,37,27.29
20316,31.0,31,27.29
20488,134.0,134,27.40
20604,29.0,29,27.48
20624,77.0,77,27.49
20800,145.0,145,27.60
20904,70.0,70,27.67
20936,34.0,34,27.69
20956,161.0,161,27.70
20980,94.0,94,27.71
21056,25.0,25,27.76
21148,53.0,53,27.82
21168,28.0,28,27.84
21256,27.0,27,27.89
21344,44.0,44,27.94
21388,33.0,33,27.97
21424,130.0,130,27.99
21448,117.0,117,28.00
21616,42.0,42,28.10
21660,68.0,68,28.13
21696,88.0,88,28.15
21724,75.0,75,28.16
21796,45.0,45,28.21
22020,81.0,81,28.34
22068,12.0,12,28.37
22096,109.0,109,28.38
22292,142.0,142,28.51
22320,131.0,131,28.52
22408,22.0,22,28.57
22496,22.0,22,28.63
22560,67.0,67,28.66
22568,125.0,125,28.67
22676,145.0,145,28.74
22712,54.0,54,28.76
22748,18.0,18,28.79
22896,82.0,82,28.88
23000,63.0,63,28.94
23020,115.0,115,28.95
23096,19.0,19,29.00
23164,67.0,67,29.04
23224,128.0,128,29.07
23232,34.0,34,29.07
23260,24.0,24,29.09
23280,70.0,70,29.10
23316,14.0,14,29.13
23424,48.0,48,29.19
23500,55.0,55,29.23
23548,81.0,81,29.26
23648,37.0,37,29.32
23720,18.0,18,29.36
23744,107.0,107,29.38
23984,60.0,60,29.57
24116,173.0,173,29.65
24184,116.0,116,29.70
24192,52.0,52,29.70
24216,167.0,167,29.72
24260,36.0,36,29.75
24332,35.0,35,29.79
24400,17.0,17,29.84
24416,50.0,50,29.85
24428,42.0,42,29.85
24524,85.0,85,29.91
24532,26.0,26,29.92
24556,35.0,35,29.93
24712,39.0,39,37.37
25060,134.0,134,37.59
25088,172.0,172,37.61
25136,106.0,106,37.64
25180,162.0,162,37.67
25604,117.0,117,37.94
25692,151.0,151,37.99
25732,168.0,168,38.01
25784,45.0,45,38.05
25848,167.0,167,38.08
25900,13.0,13,38.12
26064,83.0,83,38.22
26152,22.0,22,38.28
26248,87.0,87,38.34
26488,176.0,176,38.48
26496,201.0,201,38.49
26544,74.0,74,38.52
26564,103.0,103,38.53
26612,31.0,31,38.56
26900,101.0,101,38.75
27056,39.0,39,38.85
27192,162.0,162,38.94
27288,181.0,181,38.99
27372,21.0,21,39.04
27420,202.0,202,39.07
27444,63.0,63,39.09
27520,116.0,116,39.14
27648,51.0,51,39.22
27720,50.0,50,39.27
27996,156.0,156,39.44
28044,156.0,156,39.47
28104,114.0,114,39.51
28156,109.0,109,39.54
28300,64.0,64,39.64
28780,196.0,196,39.95
28980,170.0,170,40.06
29180,256.0,256,40.19
29248,67.0,67,40.23
29424,61.0,61,40.34
29488,346.0,346,40.38
29912,283.0,283,40.66
30060,203.0,203,40.79
30324,225.0,225,40.96
30528,260.0,260,41.09
30848,197.0,197,41.32
30896,246.0,246,41.35
31072,187.0,187,41.47
31160,158.0,158,41.53
31228,83.0,83,41.57
31356,49.0,49,41.65
31356,71.0,71,41.65
31424,144.0,144,41.69
31524,25.0,25,41.75
31548,48.0,48,41.76
32036,128.0,128,42.08
32144,149.0,149,42.15
32144,197.0,197,42.15
32216,247.0,247,42.19
32484,112.0,112,42.36
32576,90.0,90,42.41
32592,112.0,112,42.42
33052,119.0,119,49.87
33200,264.0,264,49.96
33256,193.0,193,49.99
33688,159.0,159,50.25
34444,463.0,463,50.76
34592,348.0,348,50.87
34600,336.0,336,50.88
34728,260.0,260,50.96
35324,149.0,149,51.33
35700,275.0,275,51.56
35724,283.0,283,51.58
35764,330.0,330,51.60
36084,190.0,190,51.81
36384,171.0,171,51.99
36468,186.0,186,52.04
36764,250.0,250,52.22
36948,120.0,120,52.34
37120,184.0,184,52.50
37428,336.0,336,52.69
37668,226.0,226,52.84
37912,241.0,241,52.99
38072,238.0,238,53.10
38592,291.0,291,53.42
38724,203.0,203,53.51
38856,297.0,297,53.59
38968,224.0,224,53.66
39324,183.0,183,53.89
39752,224.0,224,54.15
39840,218.0,218,54.20
40140,354.0,354,54.39
40352,257.0,257,54.52
40408,142.0,142,54.56
40468,29.0,29,54.60
40548,35.0,35,54.66
40988,212.0,212,62.30
41668,280.0,280,62.68
41752,500.0,500,62.73
41928,365.0,365,62.86
42248,315.0,315,63.06
42256,147.0,147,63.06
42992,310.0,310,63.48
43264,254.0,254,63.63
43736,452.0,452,63.91
44136,470.0,470,64.13
44216,306.0,306,64.18
44280,254.0,254,64.21
45036,325.0,325,64.63
45328,298.0,298,64.80
45672,348.0,348,65.00
45796,395.0,395,65.07
46024,247.0,247,65.20
46280,238.0,238,65.34
47148,217.0,217,65.84
47324,413.0,413,65.94
47532,434.0,434,66.06
48024,500.0,500,66.34
48156,208.0,208,66.42
48344,299.0,299,66.54
48456,231.0,231,66.61
49512,339.0,339,74.40
49568,386.0,386,74.43
49800,336.0,336,74.58
50072,432.0,432,74.75
51348,387.0,387,75.59
51512,500.0,500,75.70
51568,500.0,500,75.74
52072,500.0,500,76.05
52756,297.0,297,76.47
52780,317.0,317,76.49
52888,385.0,385,76.56
54072,500.0,500,77.30
54376,372.0,372,77.48
54756,500.0,500,77.72
54780,500.0,500,77.74
55756,345.0,345,78.34
55820,437.0,437,78.38
56420,410.0,410,78.75
56636,470.0,470,78.89
57756,500.0,500,86.81
57820,500.0,500,86.86
58420,500.0,500,87.23
58576,485.0,485,87.33
59756,500.0,500,88.08
59820,500.0,500,88.12
60420,500.0,500,88.50
60576,500.0,500,88.59
61756,500.0,500,89.34
61820,500.0,500,89.38
62420,500.0,500,89.81
62576,500.0,500,89.92
63756,500.0,500,90.67
63820,500.0,500,90.71
64420,500.0,500,91.09
64576,500.0,500,91.18
65756,500.0,500,99.59
65820,500.0,500,99.64
66420,500.0,500,100.02
66576,500.0,500,100.11
67756,500.0,500,100.86
67820,500.0,500,100.90
68420,500.0,500,101.30
68576,500.0,500,101.40
69756,500.0,500,102.15
69820,500.0,500,102.19
70420,500.0,500,102.57
70576,500.0,500,102.67
71756,500.0,500,103.58
71820,500.0,500,103.63
72420,500.0,500,104.11
72576,500.0,500,104.21
73756,500.0,500,112.65
73820,500.0,500,112.69
74420,500.0,500,113.04
74576,500.0,500,113.13
75756,500.0,500,113.89
75820,500.0,500,113.93
76420,500.0,500,114.31
76576,500.0,500,114.41
77756,500.0,500,115.16
77820,500.0,500,115.21
78420,500.0,500,115.58
78576,500.0,500,115.68
79756,500.0,500,116.42
79820,500.0,500,116.46
80420,500.0,500,116.85
80576,500.0,500,116.94
81756,500.0,500,117.69
81820,500.0,500,117.73
82420,500.0,500,125.27
82576,500.0,500,125.41
83756,500.0,500,126.17
83820,500.0,500,126.21
84420,500.0,500,126.60
84576,500.0,500,126.70
85756,500.0,500,127.43
85820,500.0,500,127.47
86420,500.0,500,127.87
86576,500.0,500,127.97
87756,500.0,500,128.71
87820,500.0,500,128.75
88420,500.0,500,129.13
88576,500.0,500,129.24
89756,500.0,500,129.99
89820,500.0,500,130.03
90420,500.0,500,137.50
90576,500.0,500,137.59
91756,500.0,500,138.35
91820,500.0,500,138.39
92420,500.0,500,138.76
92576,500.0,500,138.87
93756,500.0,500,139.65
93820,500.0,500,139.69
94420,500.0,500,140.07
94576,500.0,500,140.16
95756,500.0,500,140.91
95820,500.0,500,140.95
96420,500.0,500,141.33
96576,500.0,500,141.43
97756,500.0,500,142.15
97820,500.0,500,142.19
98420,500.0,500,149.89
98576,500.0,500,149.98
99756,500.0,500,150.72
99820,500.0,500,150.76
100420,500.0,500,151.11
100576,500.0,500,151.21
101756,500.0,500,151.96
101820,500.0,500,152.00
102420,500.0,500,152.38
102576,500.0,500,152.48
103756,500.0,500,153.24
103820,500.0,500,153.28
104420,500.0,500,153.67
104576,500.0,500,153.77
105756,500.0,500,154.56
105820,500.0,500,154.60
106420,500.0,500,154.98
106576,500.0,500,162.15
107756,500.0,500,162.92
107820,500.0,500,162.96
108420,500.0,500,163.34
108576,500.0,500,163.45
109756,500.0,500,164.21
109820,500.0,500,164.25
110420,500.0,500,164.63
110576,500.0,500,164.73
111756,500.0,500,165.48
111820,500.0,500,165.52
112420,500.0,500,165.89
112576,500.0,500,165.99
113756,500.0,500,166.73
113820,500.0,500,166.77
114420,500.0,500,167.15
114576,500.0,500,167.25
115756,500.0,500,175.07
115820,500.0,500,175.11
116420,500.0,500,175.49
116576,500.0,500,175.59
117756,500.0,500,176.38
117820,500.0,500,176.42
118420,500.0,500,176.81
118576,500.0,500,176.90
119756,500.0,500,177.64
119820,500.0,500,177.69
120420,500.0,500,178.06
120576,500.0,500,178.16
121756,500.0,500,178.93
121820,500.0,500,178.97
122420,500.0,500,179.35
122576,500.0,500,179.45
123756,500.0,500,187.58
123820,500.0,500,187.62
124420,500.0,500,187.95
124576,500.0,500,188.03
125756,500.0,500,188.66
125820,500.0,500,188.70
126420,500.0,500,189.11
126576,500.0,500,189.21
127756,500.0,500,189.94
127820,500.0,500,189.98
128420,500.0,500,190.35
128576,500.0,500,190.45
129756,500.0,500,191.18
129820,500.0,500,191.22
130420,500.0,500,191.60
130576,500.0,500,191.70
131756,500.0,500,199.91
131820,500.0,500,199.95
132420,500.0,500,200.30
132576,500.0,500,200.41
133756,500.0,500,201.15
133820,500.0,500,201.19
134420,500.0,500,201.58
134576,500.0,500,201.69
135756,500.0,500,202.42
135820,500.0,500,202.46
136420,500.0,500,202.83
136576,500.0,500,202.93
137756,500.0,500,203.71
137820,500.0,500,203.75
138420,500.0,500,204.09
138576,500.0,500,204.18
139756,500.0,500,212.13
139820,500.0,500,212.17
140420,500.0,500,212.58
140576,500.0,500,212.72
141756,500.0,500,213.58
141820,500.0,500,213.62
142420,500.0,500,213.99
142576,500.0,500,214.09
143756,500.0,500,214.77
143820,500.0,500,214.81
144420,500.0,500,215.15
144576,500.0,500,215.23
145756,500.0,500,215.91
145820,500.0,500,215.94
146420,500.0,500,216.29
146576,500.0,500,216.38
147756,500.0,500,224.73
147820,500.0,500,224.77
148420,500.0,500,225.15
148576,500.0,500,225.25
149756,500.0,500,225.95
149820,500.0,500,225.99
150420,500.0,500,226.38
150576,500.0,500,226.49
151756,500.0,500,227.25
151820,500.0,500,227.30
152420,500.0,500,227.66
152576,500.0,500,227.74
153756,500.0,500,228.39
153820,500.0,500,228.43
154420,500.0,500,228.78
154576,500.0,500,228.88
155756,500.0,500,236.87
155820,500.0,500,236.91
156420,500.0,500,237.28
156576,500.0,500,237.38
157756,500.0,500,238.11
